2024-11-28 20:57:13,934 - __main__ - DEBUG - Config read: vfs_path=virtual_fs.zip, startup_script=startup_script.sh
2024-11-29 13:30:10,137,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:11,052,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:11,054,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:12,740,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:12,741,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:13,650,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:13,652,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:30:14,609,__main__,DEBUG,Changing directory: ..
2024-11-29 13:30:14,611,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:35:09,199,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:35:09,200,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:35:09,200,__main__,DEBUG,Emulator initialized
2024-11-29 13:35:09,380,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:35:09,380,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:11,957,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:35:11,959,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:13,773,__main__,DEBUG,Changing directory: var
2024-11-29 13:35:13,774,__main__,DEBUG,Command executed: cd var 
2024-11-29 13:35:14,577,__main__,DEBUG,Changing directory: ..
2024-11-29 13:35:14,578,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:35:15,448,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:35:15,450,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:22,328,__main__,DEBUG,Changing directory: ..
2024-11-29 13:35:22,331,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:35:41,374,__main__,DEBUG,Command executed: `ls
2024-11-29 13:35:44,318,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:35:44,320,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:48,202,__main__,DEBUG,Changing directory: var
2024-11-29 13:35:48,205,__main__,DEBUG,Command executed: cd var
2024-11-29 13:35:52,014,__main__,DEBUG,Listing files in current directory: var/
2024-11-29 13:35:52,016,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:54,564,__main__,DEBUG,Changing directory: ..
2024-11-29 13:35:54,565,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:35:55,243,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:35:55,244,__main__,DEBUG,Command executed: ls
2024-11-29 13:35:59,555,__main__,DEBUG,Changing directory: home
2024-11-29 13:35:59,556,__main__,DEBUG,Command executed: cd home
2024-11-29 13:36:00,932,__main__,DEBUG,Listing files in current directory: home/
2024-11-29 13:36:00,934,__main__,DEBUG,Command executed: ls
2024-11-29 13:36:03,978,__main__,DEBUG,Changing directory: ..
2024-11-29 13:36:03,981,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:36:15,869,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:36:15,872,__main__,DEBUG,Command executed: ls
2024-11-29 13:36:18,195,__main__,DEBUG,Changing directory: ././.
2024-11-29 13:36:18,197,__main__,DEBUG,Command executed: cd ././.
2024-11-29 13:36:19,467,__main__,DEBUG,Changing directory: ..
2024-11-29 13:36:19,469,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:36:20,989,__main__,DEBUG,Command executed: \ls
2024-11-29 13:36:44,806,__main__,DEBUG,Command executed: uname
2024-11-29 13:36:49,242,__main__,DEBUG,Command executed: uname
2024-11-29 13:36:52,974,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:36:52,975,__main__,DEBUG,Command executed: ls
2024-11-29 13:37:00,037,__main__,DEBUG,Executing tail command on file: test.txt
2024-11-29 13:37:00,040,__main__,DEBUG,Command executed: tail test.txt
2024-11-29 13:37:06,665,__main__,DEBUG,Executing tail command on file: test2.txt
2024-11-29 13:37:06,668,__main__,DEBUG,Command executed: tail test2.txt
2024-11-29 13:37:12,953,__main__,DEBUG,Executing tail command on file: test1.txt
2024-11-29 13:37:12,955,__main__,DEBUG,Command executed: tail test1.txt
